name;open;high;low;close;volume;marketCap;timestamp
"2798";128272.4128299112;141234.7189042851;124419.58262095;127830.5089794439;23968106208694.086;55669448551962.016;"2024-01-29T00:00:00.000Z"
"2798";127823.157158866;147457.8986099005;124064.2722245679;143131.9220910375;17963618790636.82;62938476807764.67;"2024-02-05T00:00:00.000Z"
"2798";143128.3813259038;157714.5544730312;137715.3036513588;149482.0123019587;20014288746547.754;65827289359379.16;"2024-02-12T00:00:00.000Z"
"2798";149487.5427991666;153142.1455832894;131216.9101486028;137698.74700213;16137193756816.064;60807596867780.33;"2024-02-19T00:00:00.000Z"
"2798";137695.03868195;183690.5309272703;133707.9621376824;173751.0824789606;36467951408946.35;76909793442478.92;"2024-02-26T00:00:00.000Z"
"2798";173714.2810900746;200410.690618312;146385.1492668998;190340.6499030997;49942556092665.04;85316919179875.17;"2024-03-04T00:00:00.000Z"
"2798";190339.7312807598;271830.175185881;180981.8543193271;268944.1401405146;82816988175071.56;118140188696010.2;"2024-03-11T00:00:00.000Z"
"2798";268942.8671767649;279728.3550321197;218753.5107978496;246808.5803545649;62015949163040.2;108496456064433.42;"2024-03-18T00:00:00.000Z"
"2798";246808.5803545649;273134.0633313339;243713.4733450675;272928.6938021145;30539013663024.453;121260717954159.48;"2024-03-25T00:00:00.000Z"
"2798";272929.1011686726;274697.3231124299;227349.1517406455;242755.448623271;41184651236286.82;107690226273241.52;"2024-04-01T00:00:00.000Z"
"2798";242756.5818879754;249861.390378586;165441.9097239987;208865.9272736735;43651329308999.11;91299796840178.11;"2024-04-08T00:00:00.000Z"
"2798";208885.9290405062;215664.1414546057;176630.108090549;204327.4220009064;42526815001961.89;91697142262879.64;"2024-04-15T00:00:00.000Z"
"2798";204327.4220009064;219725.3762387719;184703.651349987;189978.2017257383;27793102564968.594;84781875045813.84;"2024-04-22T00:00:00.000Z"
"2798";189983.4052674456;201963.5766283301;165521.3231750806;197594.3310174117;29891687566864.348;89847745655508.27;"2024-04-29T00:00:00.000Z"
"2798";197593.0013382861;216321.3318086786;191342.7240256746;196783.0248949675;20366071454812.35;87295356600698.19;"2024-05-06T00:00:00.000Z"
"2798";196783.0248949675;238073.444530701;188859.6415909256;230369.2765992198;27939828794518.19;104692806893753.19;"2024-05-13T00:00:00.000Z"
"2798";230369.2765992198;256917.9854264027;220386.9140201696;223253.2456672701;36011603076852.05;99425755774180.47;"2024-05-20T00:00:00.000Z"
"2798";223253.2456672701;237054.1143486144;223253.2456672701;225790.7756953983;23110505969612.16;102563610919653.05;"2024-05-27T00:00:00.000Z"
"2798";225791.1155100284;240588.8271850459;214815.8958875944;223682.9760866097;20895913070578.31;103298601682594.73;"2024-06-03T00:00:00.000Z"
"2798";223676.4816978352;223867.2297756327;193978.6021765531;209048.8621139227;19473212795284.395;96314696626495;"2024-06-10T00:00:00.000Z"
"2798";209065.1009597033;209376.7415566894;178216.7238800553;178662.3391255865;20892535934030.453;82204045640012.23;"2024-06-17T00:00:00.000Z"
"2798";178672.8656821378;208863.5869031248;171794.0033876745;202348.1072626012;24923659947364.414;94137026526017.67;"2024-06-24T00:00:00.000Z"
"2798";202332.6051300554;214527.1058307488;168836.0153005182;181528.2067951412;25500981492111.516;84373376136739.3;"2024-07-01T00:00:00.000Z"
"2798";181559.7991969729;204268.5325463107;177281.7811928425;202996.9157024137;21326666173225.977;94371135061799.25;"2024-07-08T00:00:00.000Z"
"2798";203057.167618368;256932.7545155608;202420.1621810043;256477.4495906708;25468467711902.434;117835777953035.25;"2024-07-15T00:00:00.000Z"
"2798";256482.952338272;260550.2647634901;229626.2305337382;255899.4832905925;29374726129566.406;119410655510136.25;"2024-07-22T00:00:00.000Z"
"2798";255901.0141004238;267601.1218939413;179467.4771646193;187502.3055339743;36457215994783.65;88941887709602.03;"2024-07-29T00:00:00.000Z"
"2798";187499.0525111232;224271.2690167563;150879.0581980105;193161.7744135617;56165388616806.96;89718053030358.3;"2024-08-05T00:00:00.000Z"
"2798";193168.9028717002;207003.0061324338;184166.2104282706;192492.9446434221;23373636214751.62;90728014589920.12;"2024-08-12T00:00:00.000Z"
"2798";192492.9446434221;214854.8969904665;186142.2143214792;210534.931963078;20100322351877.86;99980976044080.75;"2024-08-19T00:00:00.000Z"
"2798";210538.0859085495;214543.3049121271;171524.3839951038;172133.825854006;21135176464529.164;79552178961200.3;"2024-08-26T00:00:00.000Z"
"2798";172133.825854006;183833.052016944;162068.5231271405;173972.9117410881;21335417463268.223;81309630447579.36;"2024-09-02T00:00:00.000Z"
"2798";174026.0299098313;185907.316014607;170892.2888698846;174960.8925332164;18619579607401.566;82430322524513.69;"2024-09-09T00:00:00.000Z"
"2798";174960.8925332164;201988.8332379704;168604.5818328149;192952.3798140677;19584881533116.105;90282341792249.16;"2024-09-16T00:00:00.000Z"
"2798";192952.3798140677;211776.2812186717;190309.8055559686;207851.7178468189;21667580793276.312;99122600330571.78;"2024-09-23T00:00:00.000Z"
"2798";207855.9846560997;207962.3621641727;178485.2520779061;197239.9074108201;21599883175441.844;89914624751729.53;"2024-09-30T00:00:00.000Z"
"2798";197241.4785007464;204608.4881466484;183440.5943130338;199115.6530988729;17760772943980.875;93345581949322.19;"2024-10-07T00:00:00.000Z"
"2798";199112.7121139876;229594.0033010879;198382.9062643716;228709.2174003804;22546485455563.242;105847528188738.14;"2024-10-14T00:00:00.000Z"
"2798";228707.5768051558;246809.8371362921;222234.5844061071;245269.3199781692;34030250055510.27;113725725545411.17;"2024-10-21T00:00:00.000Z"
"2798";245275.5549216709;253341.6350775701;218282.5098415876;224337.8705628295;33358122017051.305;106320838528109.33;"2024-10-28T00:00:00.000Z"
"2798";224338.4226048598;300863.3875476994;213288.9831090662;294521.4287689322;52689714430374.25;137092736024392.66;"2024-11-04T00:00:00.000Z"
"2798";294521.4287689322;336746.4302887483;283464.5780493195;331593.8115124017;86393527498490.12;157678084148714.12;"2024-11-11T00:00:00.000Z"
"2798";331593.8115124017;370554.0444510899;322181.5447596281;355598.6039962966;86884554628800.45;167566766524896.06;"2024-11-18T00:00:00.000Z"
"2798";355196.2026843992;359333.2740340034;311652.8912305589;330850.77738951;54092916126449.49;158196299110046.06;"2024-11-25T00:00:00.000Z"
